# data/public-ice/nucleation/Ice_nucleation_trajectory/Nucleation_trajectory-2 nframes 1001 last 1001 stride 1
# frame nop chill_cubic chill_hex chill_interfacial chill_clathrate chill_interclathrate chill_water chill_ice chill_max chill_clus cut_ice cut_max cut_clus seed_ih seed_ic seed_both seed_ice seed_max seed_clus
330 2880 2 5 31 79 411 2352 7 2 5 72 30 4 16 42 8 66 28 3
331 2880 3 3 33 82 413 2346 6 2 5 72 26 4 0 44 0 44 22 2
332 2880 2 5 32 70 411 2360 7 2 6 50 26 3 12 41 0 53 41 2
333 2880 1 5 16 85 425 2348 6 1 6 26 14 2 12 0 0 12 12 1
334 2880 4 11 39 57 379 2390 15 2 14 118 22 8 12 48 0 60 26 3
335 2880 0 11 31 67 348 2423 11 2 10 70 24 4 24 18 0 42 18 3
336 2880 0 9 50 59 347 2415 9 2 8 103 28 6 0 78 0 78 42 3
337 2880 8 14 64 66 359 2369 22 6 16 108 35 5 24 76 0 100 62 3
338 2880 3 17 76 52 356 2376 20 3 16 136 46 5 48 95 12 155 81 4
339 2880 5 14 64 61 332 2404 19 4 12 105 47 5 24 72 0 96 40 4
340 2880 5 18 62 73 351 2371 23 3 20 98 22 6 52 8 6 66 22 4
341 2880 8 13 70 70 343 2376 21 6 13 167 59 9 86 85 14 185 101 5
342 2880 5 11 50 69 429 2316 16 2 15 54 18 4 24 18 0 42 18 3
343 2880 6 16 69 60 369 2360 22 9 11 90 52 3 42 34 10 86 56 3
344 2880 3 16 52 74 434 2301 19 4 13 147 95 5 74 59 17 150 124 3
345 2880 5 9 52 62 388 2364 14 3 10 121 52 5 32 24 14 70 58 2
346 2880 11 18 59 77 383 2332 29 17 13 118 94 3 45 40 31 116 92 3
347 2880 19 20 77 54 409 2301 39 28 10 121 109 2 42 54 34 130 118 2
348 2880 27 21 89 58 379 2306 48 31 15 250 152 6 86 92 59 237 159 4
349 2880 21 31 74 67 356 2331 52 32 16 157 157 1 49 81 41 171 171 1
350 2880 9 12 61 83 384 2331 21 7 11 101 101 1 10 65 34 109 109 1
351 2880 28 22 73 60 316 2381 50 30 16 186 150 4 16 86 46 148 136 2
352 2880 12 17 59 79 408 2305 29 22 8 163 101 6 25 59 19 103 103 1
353 2880 35 29 84 68 386 2278 64 46 18 228 178 5 39 125 43 207 183 3
354 2880 41 34 115 60 399 2231 75 58 16 234 192 4 38 161 54 253 211 4
355 2880 45 35 119 67 333 2281 80 59 16 236 188 5 21 160 49 230 218 2
356 2880 51 30 137 50 324 2288 81 55 22 243 225 2 22 182 52 256 238 2
357 2880 57 33 126 42 269 2353 90 72 15 353 270 6 62 190 68 320 271 4
358 2880 50 47 176 48 305 2254 97 69 24 279 255 3 41 174 61 276 256 2
359 2880 69 40 118 56 303 2294 109 97 10 293 261 3 35 185 77 297 277 2
360 2880 51 33 127 68 376 2225 84 70 14 287 255 2 69 171 85 325 293 2
361 2880 60 43 132 46 363 2236 103 87 15 299 287 2 25 177 97 299 299 1
362 2880 67 40 102 71 350 2250 107 98 10 291 255 4 24 152 106 282 282 1
363 2880 68 51 127 71 431 2132 119 107 12 353 317 4 53 171 105 329 317 2
364 2880 94 62 143 68 319 2194 156 131 21 402 366 4 34 235 122 391 391 1
365 2880 103 63 155 50 346 2163 166 146 19 392 380 2 59 239 125 423 411 2
366 2880 114 73 172 52 337 2132 187 167 18 438 400 4 60 258 125 443 443 1
367 2880 115 68 205 57 326 2109 183 158 21 460 426 3 35 299 113 447 425 2
368 2880 114 61 172 61 322 2150 175 154 16 516 492 3 67 328 111 506 506 1
369 2880 122 65 188 60 317 2128 187 170 16 476 448 3 27 354 111 492 492 1
370 2880 127 75 204 68 349 2057 202 168 27 590 528 5 77 346 121 544 526 2
371 2880 138 72 192 69 370 2039 210 182 17 532 520 2 40 379 146 565 565 1
372 2880 161 76 216 53 311 2063 237 216 15 569 557 2 57 401 143 601 601 1
373 2880 199 97 225 79 322 1958 296 283 13 650 632 2 53 460 199 712 698 2
374 2880 224 85 244 61 291 1975 309 283 23 726 714 2 74 504 182 760 760 1
375 2880 262 118 312 46 258 1884 380 352 27 857 857 1 77 623 225 925 925 1
376 2880 346 151 311 44 258 1770 497 470 25 1015 1015 1 89 652 305 1046 1046 1
377 2880 354 157 333 46 264 1726 511 481 27 1031 1031 1 79 721 317 1117 1117 1
378 2880 342 133 307 68 287 1743 475 448 21 1012 1012 1 81 667 305 1053 1053 1
379 2880 427 187 312 55 279 1620 614 594 12 1162 1144 2 62 770 364 1196 1196 1
380 2880 434 188 307 57 265 1629 622 602 17 1162 1148 2 45 747 397 1189 1189 1
381 2880 455 193 315 52 265 1600 648 626 16 1162 1162 1 62 777 377 1216 1204 2
382 2880 422 187 328 58 276 1609 609 583 19 1154 1154 1 58 724 380 1162 1162 1
383 2880 411 182 317 65 287 1618 593 574 18 1145 1145 1 32 733 372 1137 1137 1
384 2880 447 195 308 44 246 1640 642 615 17 1143 1143 1 59 692 395 1146 1146 1
385 2880 421 181 293 32 225 1728 602 594 6 1119 1107 2 55 709 360 1124 1106 2
386 2880 438 192 313 23 215 1699 630 606 19 1155 1129 3 87 702 381 1170 1144 3
387 2880 435 202 290 17 205 1731 637 611 25 1096 1084 2 67 669 373 1109 1109 1
388 2880 444 196 312 32 196 1700 640 627 12 1123 1087 4 121 679 377 1177 1141 3
389 2880 456 209 284 21 167 1743 665 650 12 1153 1129 3 74 679 380 1133 1121 2
390 2880 458 204 315 21 199 1683 662 641 20 1130 1130 1 90 660 405 1155 1155 1
391 2880 462 220 317 24 197 1660 682 650 25 1169 1157 2 96 653 415 1164 1164 1
392 2880 492 215 290 28 187 1668 707 690 18 1198 1186 2 90 647 428 1165 1165 1
393 2880 491 214 322 31 169 1653 705 686 19 1190 1154 4 150 657 422 1229 1181 4
394 2880 494 206 330 17 156 1677 700 679 20 1249 1237 2 165 679 429 1273 1249 2
395 2880 490 216 334 27 176 1637 706 678 20 1228 1216 2 129 686 426 1241 1229 2
396 2880 497 213 366 17 161 1626 710 669 25 1279 1279 1 103 744 448 1295 1295 1
397 2880 475 213 365 18 158 1651 688 655 28 1281 1281 1 115 726 436 1277 1277 1
398 2880 513 213 361 19 121 1653 726 701 19 1252 1240 2 136 713 421 1270 1246 3
399 2880 498 213 356 19 152 1642 711 687 23 1246 1246 1 127 711 418 1256 1244 2
400 2880 498 223 345 24 139 1651 721 696 23 1299 1276 2 150 702 433 1285 1273 2
401 2880 526 227 345 25 146 1611 753 733 18 1263 1227 4 121 715 421 1257 1245 2
402 2880 496 228 341 20 148 1647 724 690 28 1271 1235 4 122 709 422 1253 1253 1
403 2880 510 230 347 17 154 1622 740 706 31 1242 1230 2 135 711 427 1273 1249 3
404 2880 515 235 358 23 146 1603 750 717 25 1267 1231 4 110 707 428 1245 1245 1
405 2880 518 235 367 16 134 1610 753 719 33 1278 1233 4 122 703 428 1253 1241 2
406 2880 532 236 326 11 147 1628 768 737 19 1240 1240 1 134 706 437 1277 1265 2
407 2880 479 213 379 13 169 1627 692 655 28 1277 1253 3 135 709 429 1273 1261 2
408 2880 485 196 345 18 180 1656 681 650 20 1225 1225 1 130 704 430 1264 1252 2
409 2880 473 208 347 17 177 1658 681 644 27 1245 1245 1 138 714 422 1274 1274 1
410 2880 440 192 367 20 155 1706 632 595 27 1169 1169 1 102 684 415 1201 1201 1
411 2880 484 205 343 13 149 1686 689 664 25 1161 1149 2 126 668 399 1193 1193 1
412 2880 461 197 346 19 153 1704 658 624 30 1175 1175 1 125 681 396 1202 1202 1
413 2880 432 190 365 23 144 1726 622 595 25 1187 1175 2 152 663 386 1201 1201 1
414 2880 412 182 368 17 141 1760 594 564 25 1180 1168 2 143 655 377 1175 1175 1
415 2880 471 203 374 16 137 1679 674 647 27 1177 1153 3 153 659 368 1180 1168 2
416 2880 498 211 363 17 142 1649 709 686 23 1169 1157 2 147 651 376 1174 1162 2
417 2880 483 229 357 19 149 1643 712 672 29 1177 1165 2 166 658 371 1195 1171 3
418 2880 479 197 356 20 150 1678 676 644 29 1158 1146 2 158 653 374 1185 1173 2
419 2880 454 191 362 20 144 1709 645 612 28 1167 1155 2 144 657 365 1166 1154 2
420 2880 478 219 354 14 149 1666 697 664 29 1187 1163 3 149 651 374 1174 1162 2
421 2880 487 230 360 21 133 1649 717 684 29 1188 1164 3 160 655 377 1192 1168 3
422 2880 487 200 348 19 144 1682 687 671 14 1177 1165 2 163 645 377 1185 1173 2
423 2880 481 216 344 18 155 1666 697 669 26 1176 1154 2 171 649 372 1192 1158 3
424 2880 467 197 369 16 131 1700 664 633 28 1171 1159 2 145 657 386 1188 1176 2
425 2880 479 209 370 20 134 1668 688 667 21 1157 1145 2 143 644 374 1161 1149 2
426 2880 435 198 387 19 146 1695 633 609 24 1156 1144 2 154 643 375 1172 1160 2
427 2880 459 201 355 23 140 1702 660 627 30 1164 1140 3 154 646 377 1177 1153 3
428 2880 488 221 370 19 124 1658 709 682 26 1193 1175 2 169 648 374 1191 1161 3
429 2880 506 222 345 21 113 1673 728 702 26 1195 1165 3 174 642 383 1199 1169 3
430 2880 483 211 352 18 121 1695 694 665 27 1209 1167 4 173 649 380 1202 1172 3
431 2880 494 219 357 20 112 1678 713 688 22 1219 1189 3 199 650 384 1233 1191 4
432 2880 512 231 357 14 124 1642 743 705 35 1211 1169 4 169 655 384 1208 1178 3
433 2880 474 215 362 19 143 1667 689 652 33 1200 1182 2 161 660 382 1203 1185 2
434 2880 489 220 374 14 140 1643 709 679 23 1190 1160 3 174 654 383 1211 1181 3
435 2880 457 206 385 16 140 1676 663 637 26 1207 1165 3 177 651 376 1204 1174 2
436 2880 421 183 404 20 147 1705 604 570 25 1190 1160 3 170 652 371 1193 1163 3
437 2880 430 192 394 18 154 1692 622 596 24 1165 1147 2 160 644 369 1173 1155 2
438 2880 416 178 369 13 172 1732 594 567 25 1175 1131 4 181 657 380 1218 1188 3
439 2880 408 192 378 12 139 1751 600 553 35 1196 1158 3 163 655 382 1200 1170 3
440 2880 408 183 377 22 145 1745 591 568 20 1153 1141 2 160 658 395 1213 1195 2
441 2880 426 192 350 26 158 1728 618 598 19 1204 1192 2 174 631 397 1202 1172 3
442 2880 440 191 322 24 185 1718 631 616 16 1173 1137 4 147 650 390 1187 1175 2
443 2880 443 178 347 20 188 1704 621 600 20 1139 1127 2 115 683 360 1158 1146 2
444 2880 467 205 339 14 183 1672 672 654 19 1169 1157 2 138 669 381 1188 1176 2
445 2880 474 200 334 20 171 1681 674 651 22 1161 1149 2 129 664 382 1175 1163 2
446 2880 432 183 321 19 183 1742 615 584 20 1167 1143 3 116 673 383 1172 1172 1
447 2880 405 178 318 23 201 1755 583 568 15 1106 1094 2 94 673 360 1127 1127 1
448 2880 429 172 312 34 233 1700 601 584 17 1117 1117 1 102 694 339 1135 1135 1
449 2880 407 179 326 28 198 1742 586 551 17 1098 1086 2 85 667 342 1094 1094 1
450 2880 432 178 304 37 216 1713 610 592 18 1097 1097 1 100 643 356 1099 1099 1
451 2880 478 192 281 42 200 1687 670 661 10 1104 1092 2 69 693 333 1095 1095 1
452 2880 498 198 286 33 246 1619 696 688 9 1130 1130 1 68 727 372 1167 1167 1
453 2880 498 205 279 42 223 1633 703 691 13 1129 1117 2 61 718 359 1138 1138 1
454 2880 500 204 271 30 229 1646 704 698 7 1141 1141 1 80 704 368 1152 1152 1
455 2880 501 195 284 35 247 1618 696 684 13 1166 1154 2 75 736 369 1180 1180 1
456 2880 513 203 277 37 256 1594 716 703 11 1221 1209 2 80 774 394 1248 1248 1
457 2880 549 205 295 29 241 1561 754 748 6 1266 1254 2 72 814 399 1285 1285 1
458 2880 548 187 338 53 249 1505 735 714 19 1258 1258 1 91 814 405 1310 1310 1
459 2880 579 211 313 55 251 1471 790 780 9 1315 1315 1 83 852 414 1349 1349 1
460 2880 624 216 324 36 235 1445 840 829 12 1386 1386 1 100 905 444 1449 1449 1
461 2880 632 222 340 36 197 1453 854 834 16 1441 1441 1 103 907 474 1484 1484 1
462 2880 667 232 341 40 219 1381 899 880 17 1454 1442 2 103 922 448 1473 1473 1
463 2880 640 229 352 38 191 1430 869 856 14 1434 1434 1 94 899 456 1449 1449 1
464 2880 631 227 322 34 208 1458 858 851 7 1405 1405 1 77 882 435 1394 1394 1
465 2880 693 238 298 23 191 1437 931 920 11 1441 1429 2 94 903 455 1452 1452 1
466 2880 700 243 310 30 182 1415 943 932 10 1454 1428 3 96 908 452 1456 1442 2
467 2880 680 251 306 22 166 1455 931 914 15 1437 1437 1 95 900 445 1440 1440 1
468 2880 681 253 316 20 161 1449 934 918 14 1447 1447 1 68 913 462 1443 1443 1
469 2880 687 253 345 21 156 1418 940 929 11 1428 1428 1 86 910 456 1452 1452 1
470 2880 697 244 328 19 133 1459 941 925 13 1449 1449 1 82 907 454 1443 1443 1
471 2880 685 244 341 22 152 1436 929 907 16 1442 1428 2 86 896 462 1444 1444 1
472 2880 691 227 337 14 141 1470 918 906 12 1448 1448 1 102 890 454 1446 1446 1
473 2880 668 232 341 22 156 1461 900 891 10 1452 1440 2 89 920 447 1456 1456 1
474 2880 653 224 353 27 196 1427 877 863 15 1466 1466 1 105 903 459 1467 1467 1
475 2880 641 224 326 18 186 1485 865 857 9 1416 1416 1 91 899 434 1424 1424 1
476 2880 625 239 330 28 207 1451 864 858 7 1387 1387 1 69 880 449 1398 1398 1
477 2880 673 249 333 33 184 1408 922 913 9 1449 1437 2 89 912 444 1445 1445 1
478 2880 678 246 313 30 175 1438 924 914 11 1404 1404 1 70 896 446 1412 1412 1
479 2880 665 244 333 28 174 1436 909 892 14 1409 1409 1 66 895 454 1415 1415 1
480 2880 684 240 337 18 177 1424 924 916 8 1422 1422 1 89 896 455 1440 1440 1
481 2880 696 251 314 24 182 1413 947 938 9 1430 1430 1 78 908 446 1432 1432 1
482 2880 692 262 329 21 153 1423 954 937 17 1424 1424 1 80 918 445 1443 1431 2
483 2880 695 251 326 28 153 1427 946 932 15 1435 1435 1 70 921 445 1436 1436 1
484 2880 696 259 320 20 164 1421 955 942 13 1489 1477 2 101 915 448 1464 1452 2
485 2880 708 247 324 18 161 1422 955 942 13 1468 1456 2 88 919 441 1448 1436 2
